date,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_mean,ball_1_ustd,ball_1_dstd,ball_1_ystd,ball_2_mean,ball_2_ustd,ball_2_dstd,ball_2_ystd,ball_3_mean,ball_3_ustd,ball_3_dstd,ball_3_ystd,ball_4_mean,ball_4_ustd,ball_4_dstd,ball_4_ystd,ball_5_mean,ball_5_ustd,ball_5_dstd,ball_5_ystd,ball_6_mean,ball_6_ustd,ball_6_dstd,ball_6_ystd,year,month,day,ball_1_rolling_2,ball_2_rolling_2,ball_3_rolling_2,ball_4_rolling_2,ball_5_rolling_2,ball_6_rolling_2,ball_1_rolling_10,ball_2_rolling_10,ball_3_rolling_10,ball_4_rolling_10,ball_5_rolling_10,ball_6_rolling_10,ball_1_rolling_20,ball_2_rolling_20,ball_3_rolling_20,ball_4_rolling_20,ball_5_rolling_20,ball_6_rolling_20,ball_1_rolling_30,ball_2_rolling_30,ball_3_rolling_30,ball_4_rolling_30,ball_5_rolling_30,ball_6_rolling_30,ball_1_rolling_50,ball_2_rolling_50,ball_3_rolling_50,ball_4_rolling_50,ball_5_rolling_50,ball_6_rolling_50,ball_1_rolling_100,ball_2_rolling_100,ball_3_rolling_100,ball_4_rolling_100,ball_5_rolling_100,ball_6_rolling_100,ball_1_ratio_2,ball_2_ratio_2,ball_3_ratio_2,ball_4_ratio_2,ball_5_ratio_2,ball_6_ratio_2,ball_1_ratio_10,ball_2_ratio_10,ball_3_ratio_10,ball_4_ratio_10,ball_5_ratio_10,ball_6_ratio_10,ball_1_ratio_20,ball_2_ratio_20,ball_3_ratio_20,ball_4_ratio_20,ball_5_ratio_20,ball_6_ratio_20,ball_1_ratio_30,ball_2_ratio_30,ball_3_ratio_30,ball_4_ratio_30,ball_5_ratio_30,ball_6_ratio_30,ball_1_ratio_50,ball_2_ratio_50,ball_3_ratio_50,ball_4_ratio_50,ball_5_ratio_50,ball_6_ratio_50,ball_1_ratio_100,ball_2_ratio_100,ball_3_ratio_100,ball_4_ratio_100,ball_5_ratio_100,ball_6_ratio_100,ball_1_tomorrow,ball_1_target,2_rfrnce,5_rfrnce,10_rfrnce,20_rfrnce,30_rfrnce,50_rfrnce,60_rfrnce,ball_1_rfrnce_2,ball_1_rfrnce_5,ball_1_rfrnce_10,ball_1_rfrnce_20,ball_1_rfrnce_30,ball_1_rfrnce_50,ball_1_rfrnce_60
2014-05-06,18,20,27,48,51,5,11.534534534534536,20.684303757602077,2.384765311466996,6.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,-3.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,-8.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,0.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-8.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,-6.75975975975976,2014,5,6,2.0,34.0,41.5,46.5,50.0,12.0,7.3,28.2,36.4,45.7,59.4,8.7,8.35,27.75,39.0,49.1,61.25,7.75,10.433333333333334,26.73333333333333,37.5,47.96666666666667,60.23333333333333,7.833333333333333,11.0,25.48,37.4,47.18,60.02,10.26,10.79,23.25,34.84,45.21,57.42,13.68,9.0,0.5882352941176471,0.6506024096385542,1.032258064516129,1.02,0.4166666666666667,2.4657534246575343,0.7092198581560284,0.7417582417582418,1.050328227571116,0.8585858585858586,0.574712643678161,2.155688622754491,0.7207207207207207,0.6923076923076923,0.9775967413441956,0.8326530612244898,0.6451612903225806,1.7252396166134183,0.7481296758104737,0.72,1.0006949270326615,0.8467072495849474,0.6382978723404256,1.6363636363636365,0.7849293563579278,0.7219251336898396,1.0173802458668928,0.8497167610796401,0.4873294346978558,1.6682113067655238,0.8602150537634409,0.774971297359357,1.06171201061712,0.8881922675026123,0.3654970760233918,11.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-05-09,10,28,39,51,59,14,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,4.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,3.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,3.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-0.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,2.24024024024024,2014,5,9,14.5,24.5,31.5,53.0,59.0,10.0,7.3,26.9,34.3,45.4,58.1,8.3,8.45,27.75,37.0,48.4,60.3,7.85,10.333333333333334,26.566666666666663,36.43333333333333,47.36666666666667,59.5,8.066666666666666,11.32,25.42,37.56,47.86,60.28,9.66,10.77,23.29,34.8,45.42,57.4,13.32,0.6896551724137931,1.1428571428571428,1.238095238095238,0.9622641509433962,1.0,1.4,1.36986301369863,1.0408921933085502,1.1370262390670556,1.1233480176211454,1.0154905335628226,1.686746987951807,1.183431952662722,1.009009009009009,1.054054054054054,1.0537190082644627,0.9784411276948592,1.78343949044586,0.9677419354838708,1.053952321204517,1.070448307410796,1.0767065446868402,0.9915966386554622,1.7355371900826446,0.8833922261484098,1.101494885916601,1.038338658146965,1.065608023401588,0.9787657597876576,1.4492753623188406,0.9285051067780872,1.20223271790468,1.120689655172414,1.1228533685601056,1.0278745644599303,1.0510510510510511,9.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2014-05-13,37,46,48,70,74,1,11.534534534534536,20.684303757602077,2.384765311466996,25.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,22.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,12.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,22.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,14.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-10.75975975975976,2014,5,13,9.5,21.5,31.5,45.0,50.0,7.5,6.9,26.3,34.4,43.9,57.1,8.5,9.2,28.6,36.8,48.15,59.55,7.85,10.0,26.433333333333334,36.63333333333333,48.06666666666667,59.73333333333333,8.1,10.7,24.74,36.96,47.52,59.9,9.14,10.69,23.13,34.77,45.3,57.22,13.28,3.8947368421052633,2.13953488372093,1.5238095238095235,1.5555555555555556,1.48,0.1333333333333333,5.36231884057971,1.7490494296577943,1.3953488372093024,1.5945330296127562,1.295971978984238,0.1176470588235294,4.021739130434783,1.6083916083916083,1.3043478260869563,1.453790238836968,1.2426532325776658,0.1273885350318471,3.7,1.7402269861286257,1.3102820746132848,1.4563106796116505,1.2388392857142856,0.1234567901234568,3.457943925233645,1.8593371059013744,1.2987012987012987,1.473063973063973,1.2353923205342237,0.1094091903719912,3.461178671655753,1.988759187202767,1.380500431406385,1.545253863134658,1.29325410695561,0.0753012048192771,31.0,0,2,5,10,20,30,50,60,1,1,1,1,1,0,0
2014-05-16,13,14,16,50,56,11,11.534534534534536,20.684303757602077,2.384765311466996,1.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-9.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-19.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,2.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-3.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,-0.7597597597597598,2014,5,16,34.0,40.5,44.5,67.5,70.0,3.0,12.9,29.8,37.8,51.3,57.9,7.1,10.7,29.85,37.5,49.0,59.65,7.7,11.366666666666667,26.866666666666667,36.9,49.63333333333333,60.2,7.9,11.4,25.24,37.34,48.04,60.44,8.46,11.19,23.74,35.21,45.98,57.46,13.04,0.3823529411764705,0.345679012345679,0.3595505617977528,0.7407407407407407,0.8,3.6666666666666665,1.007751937984496,0.4697986577181208,0.4232804232804233,0.9746588693957116,0.9671848013816926,1.5492957746478877,1.2149532710280375,0.4690117252931323,0.4266666666666667,1.020408163265306,0.9388097233864208,1.4285714285714286,1.1436950146627565,0.5210918114143921,0.4336043360433604,1.007387508394896,0.9302325581395348,1.3924050632911391,1.1403508771929824,0.554675118858954,0.4284949116229244,1.0407993338884265,0.9265387160820648,1.3002364066193852,1.161751563896336,0.5897219882055603,0.4544163589889236,1.087429317094389,0.9745910198398886,0.843558282208589,23.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-05-20,10,40,63,64,69,7,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,16.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,27.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,16.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,9.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-4.75975975975976,2014,5,20,18.0,19.5,22.0,40.0,65.5,11.0,15.6,28.0,34.2,50.4,58.9,8.7,11.55,28.25,35.2,48.25,60.6,8.3,11.4,26.466666666666665,35.766666666666666,49.43333333333333,61.0,8.066666666666666,11.64,25.26,37.26,48.5,60.6,8.34,11.34,23.78,35.05,46.1,57.79,12.82,0.5555555555555556,2.051282051282051,2.863636363636364,1.6,1.0534351145038168,0.6363636363636364,0.6410256410256411,1.4285714285714286,1.8421052631578947,1.2698412698412698,1.1714770797962648,0.8045977011494253,0.8658008658008658,1.415929203539823,1.789772727272727,1.3264248704663213,1.1386138613861383,0.8433734939759036,0.8771929824561403,1.5113350125944585,1.761416589002796,1.294672960215779,1.1311475409836065,0.8677685950413223,0.8591065292096219,1.583531274742676,1.6908212560386475,1.3195876288659794,1.1386138613861383,0.8393285371702638,0.8818342151675486,1.682085786375105,1.797432239657632,1.3882863340563991,1.1939781969198824,0.5460218408736349,3.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2014-05-23,12,14,21,38,70,15,11.534534534534536,20.684303757602077,2.384765311466996,0.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-9.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-14.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-9.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,10.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2014,5,23,6.5,44.5,62.0,63.0,68.5,11.0,16.5,30.1,38.3,53.7,62.6,8.5,11.9,29.15,37.35,49.7,61.0,8.6,11.066666666666666,28.53333333333333,38.766666666666666,50.63333333333333,61.7,8.0,11.36,26.32,38.5,49.4,61.66,7.72,11.18,24.03,35.44,46.18,57.95,12.75,1.8461538461538465,0.3146067415730337,0.3387096774193548,0.6031746031746031,1.0218978102189782,1.3636363636363635,0.7272727272727273,0.4651162790697674,0.5483028720626633,0.7076350093109869,1.1182108626198082,1.7647058823529411,1.0084033613445378,0.4802744425385935,0.5622489959839357,0.7645875251509053,1.147540983606557,1.744186046511628,1.0843373493975903,0.4906542056074766,0.5417024935511608,0.7504937458854509,1.1345218800648298,1.875,1.0563380281690142,0.5319148936170213,0.5454545454545454,0.7692307692307693,1.1352578657152126,1.9430051813471505,1.073345259391771,0.5826050769870994,0.5925507900677202,0.822867042009528,1.207937877480587,1.1764705882352942,37.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-05-27,1,6,10,46,58,13,11.534534534534536,20.684303757602077,2.384765311466996,-10.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-17.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-25.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-1.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,-1.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,1.2402402402402402,2014,5,27,24.5,26.5,37.0,53.0,72.5,10.5,18.5,30.5,39.4,53.7,65.3,8.6,12.9,28.7,36.85,49.55,61.7,8.45,11.8,28.666666666666668,37.8,50.16666666666666,61.96666666666667,8.1,12.0,26.4,38.8,50.0,61.76,7.78,11.48,24.04,35.63,46.57,58.28,12.72,0.0408163265306122,0.2264150943396226,0.2702702702702703,0.8679245283018868,0.8,1.238095238095238,0.054054054054054,0.1967213114754098,0.2538071065989847,0.8566108007448789,0.888208269525268,1.5116279069767442,0.0775193798449612,0.2090592334494773,0.2713704206241519,0.9283551967709384,0.940032414910859,1.5384615384615383,0.0847457627118644,0.2093023255813953,0.2645502645502646,0.9169435215946844,0.9359870898332436,1.6049382716049383,0.0833333333333333,0.2272727272727273,0.2577319587628866,0.92,0.939119170984456,1.6709511568123392,0.0871080139372822,0.2495840266222961,0.2806623631770979,0.987760360747262,0.9951956074124914,1.022012578616352,3.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2014-05-30,10,13,42,43,62,2,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-10.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,6.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-4.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,2.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-9.75975975975976,2014,5,30,2.0,9.0,22.5,41.5,60.5,14.0,17.0,28.0,37.6,53.0,67.4,9.9,11.95,27.15,36.0,48.45,62.25,9.2,11.8,28.4,37.06666666666667,49.766666666666666,62.16666666666666,8.533333333333333,11.44,25.52,37.68,49.3,61.72,8.2,11.44,24.0,35.3,46.48,58.35,12.76,5.0,1.4444444444444444,1.8666666666666667,1.036144578313253,1.024793388429752,0.1428571428571428,0.5882352941176471,0.4642857142857143,1.1170212765957446,0.8113207547169812,0.919881305637982,0.202020202020202,0.8368200836820084,0.4788213627992633,1.1666666666666667,0.8875128998968008,0.9959839357429718,0.2173913043478261,0.847457627118644,0.4577464788732394,1.133093525179856,0.8640321500334897,0.9973190348525468,0.234375,0.8741258741258742,0.5094043887147336,1.1146496815286624,0.872210953346856,1.0045366169799093,0.2439024390243902,0.8741258741258742,0.5416666666666666,1.189801699716714,0.9251290877796904,1.062553556126821,0.1567398119122257,10.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2014-06-03,19,28,62,66,74,6,11.534534534534536,20.684303757602077,2.384765311466996,7.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,4.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,26.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,18.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,14.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-5.75975975975976,2014,6,3,10.0,12.0,35.5,45.0,59.0,3.0,12.2,22.3,35.8,48.5,65.2,9.9,12.55,26.05,36.8,49.9,61.55,8.5,11.2,27.33333333333333,36.93333333333333,48.833333333333336,61.5,8.433333333333334,11.58,24.9,37.58,49.24,61.72,7.88,11.38,23.55,35.12,46.25,58.36,12.51,1.9,2.333333333333333,1.7464788732394363,1.4666666666666666,1.2542372881355932,2.0,1.557377049180328,1.2556053811659191,1.7318435754189945,1.3608247422680413,1.134969325153374,0.6060606060606061,1.5139442231075697,1.0748560460652592,1.6847826086956523,1.3226452905811623,1.2022745735174656,0.7058823529411765,1.6964285714285716,1.024390243902439,1.6787003610108304,1.3515358361774743,1.2032520325203253,0.7114624505928854,1.640759930915371,1.1244979919678717,1.6498137307078231,1.340373679935012,1.1989630589760207,0.7614213197969544,1.6695957820738137,1.18895966029724,1.7653758542141231,1.427027027027027,1.2679917751884853,0.4796163069544364,8.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-06-06,12,29,37,49,72,9,11.534534534534536,20.684303757602077,2.384765311466996,0.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,5.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,1.9319319319319348,47.17117117117117,59.87727895068549,34.465063391656855,1.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,12.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-2.75975975975976,2014,6,6,13.5,27.0,45.5,51.0,60.5,8.0,11.3,23.8,40.5,50.7,64.2,9.3,13.45,25.9,37.35,50.55,61.55,9.0,11.466666666666669,26.766666666666666,36.96666666666667,49.06666666666667,61.8,8.633333333333333,11.88,25.56,37.3,48.76,61.32,8.16,11.58,23.92,35.5,46.53,58.58,12.34,0.8888888888888888,1.0740740740740742,0.8131868131868132,0.9607843137254902,1.1900826446280992,1.125,1.0619469026548671,1.218487394957983,0.9135802469135802,0.9664694280078896,1.1214953271028036,0.9677419354838708,0.892193308550186,1.1196911196911197,0.9906291834002676,0.9693372898120672,1.1697806661251016,1.0,1.0465116279069768,1.0834371108343712,1.0009017132551847,0.998641304347826,1.1650485436893203,1.0424710424710426,1.01010101010101,1.1345852895148671,0.9919571045576407,1.0049220672682526,1.1741682974559686,1.1029411764705883,1.0362694300518134,1.2123745819397993,1.0422535211267605,1.053084031807436,1.2290884260839878,0.7293354943273906,13.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-06-10,2,10,24,26,74,7,11.534534534534536,20.684303757602077,2.384765311466996,-9.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-13.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-11.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-21.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,14.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,-4.75975975975976,2014,6,10,12.5,23.5,29.5,49.0,67.0,10.0,12.5,19.6,34.0,47.9,63.9,9.1,14.5,24.85,36.15,50.8,63.25,8.8,12.1,25.966666666666665,36.23333333333333,49.1,61.96666666666667,8.766666666666667,12.06,25.98,36.96,49.1,61.44,8.22,11.58,23.98,35.49,46.84,58.74,12.12,0.16,0.425531914893617,0.8135593220338984,0.5306122448979592,1.1044776119402986,0.7,0.16,0.5102040816326531,0.7058823529411765,0.5427974947807933,1.158059467918623,0.7692307692307693,0.1379310344827586,0.4024144869215291,0.6639004149377593,0.5118110236220472,1.1699604743083003,0.7954545454545454,0.1652892561983471,0.3851091142490372,0.6623735050597976,0.5295315682281059,1.1941904249596558,0.7984790874524714,0.165837479270315,0.3849114703618168,0.6493506493506493,0.5295315682281059,1.2044270833333337,0.851581508515815,0.1727115716753022,0.4170141784820684,0.6762468300929839,0.5550811272416737,1.2597889002383384,0.5775577557755776,4.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2014-06-13,7,38,46,49,56,1,11.534534534534536,20.684303757602077,2.384765311466996,-4.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,14.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,10.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,1.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,-3.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,-10.75975975975976,2014,6,13,3.0,7.5,17.5,38.5,66.5,6.0,8.2,15.8,30.1,45.0,62.7,8.2,13.35,23.15,34.75,49.35,64.0,8.4,11.333333333333334,24.4,34.6,48.03333333333333,62.03333333333333,8.366666666666667,11.54,25.2,35.76,48.16,61.3,8.2,11.53,23.85,35.5,47.01,59.18,12.14,2.333333333333333,5.066666666666666,2.628571428571429,1.2727272727272727,0.8421052631578947,0.1666666666666666,0.853658536585366,2.4050632911392404,1.528239202657807,1.0888888888888888,0.8931419457735247,0.1219512195121951,0.5243445692883896,1.6414686825053997,1.3237410071942446,0.9929078014184396,0.875,0.119047619047619,0.6176470588235293,1.557377049180328,1.329479768786127,1.0201249132546844,0.9027404621171412,0.1195219123505976,0.6065857885615252,1.507936507936508,1.2863534675615214,1.0174418604651163,0.9135399673735728,0.1219512195121951,0.6071118820468344,1.5932914046121591,1.295774647887324,1.0423314188470538,0.9462656302805,0.0823723228995057,27.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2014-06-17,10,14,24,47,60,3,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-9.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-11.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-0.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,0.3843843843843828,11.75975975975976,19.518144570867,4.001374948652518,-8.75975975975976,2014,6,17,17.0,41.5,47.5,50.0,54.0,7.5,11.2,22.3,35.1,46.7,61.4,6.9,14.1,25.15,36.35,49.85,64.4,8.4,11.7,25.53333333333333,35.7,47.86666666666667,61.96666666666667,8.433333333333334,11.64,25.92,36.52,48.78,61.6,8.22,11.81,24.59,35.86,47.19,59.18,12.07,0.5882352941176471,0.3373493975903614,0.5052631578947369,0.94,1.1111111111111112,0.4,0.8928571428571429,0.6278026905829596,0.6837606837606838,1.006423982869379,0.977198697068404,0.4347826086956521,0.7092198581560284,0.5566600397614314,0.6602475928473177,0.9428284854563692,0.9316770186335402,0.3571428571428571,0.8547008547008548,0.5483028720626631,0.6722689075630252,0.9818941504178272,0.9682625067240452,0.3557312252964427,0.8591065292096219,0.5401234567901234,0.6571741511500547,0.9635096350963508,0.974025974025974,0.364963503649635,0.8467400508044031,0.5693371289141927,0.6692693809258227,0.9959737232464506,1.013856032443393,0.2485501242750621,2.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2014-06-20,1,22,25,29,56,3,11.534534534534536,20.684303757602077,2.384765311466996,-10.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-1.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,-10.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-18.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,-3.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,-8.75975975975976,2014,6,20,6.0,22.5,35.0,52.5,62.5,5.0,10.4,24.4,35.0,48.2,62.1,7.3,11.3,23.35,35.4,48.35,63.65,8.6,11.833333333333334,25.5,36.2,49.333333333333336,61.73333333333333,8.1,11.34,25.46,36.3,49.12,61.58,8.18,11.62,24.55,35.68,47.2,59.18,11.77,0.1666666666666666,0.9777777777777776,0.7142857142857143,0.5523809523809524,0.896,0.6,0.0961538461538461,0.9016393442622952,0.7142857142857143,0.6016597510373444,0.9017713365539451,0.4109589041095891,0.0884955752212389,0.9421841541755888,0.7062146892655368,0.5997931747673216,0.8798114689709349,0.3488372093023256,0.0845070422535211,0.8627450980392157,0.6906077348066297,0.5878378378378378,0.9071274298056156,0.3703703703703704,0.0881834215167548,0.8641005498821681,0.6887052341597797,0.5903908794788274,0.9093861643390712,0.3667481662591687,0.0860585197934595,0.8961303462321792,0.7006726457399103,0.6144067796610169,0.9462656302805,0.2548853016142736,41.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2014-06-24,13,17,24,47,65,10,11.534534534534536,20.684303757602077,2.384765311466996,1.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-6.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-11.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-0.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,5.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-1.7597597597597598,2014,6,24,21.0,40.0,46.5,50.5,64.5,2.0,11.9,27.0,35.2,48.1,62.9,6.1,11.6,25.4,37.85,49.4,63.55,7.7,12.933333333333334,26.266666666666666,36.63333333333333,49.73333333333333,62.0,8.033333333333333,11.48,26.04,36.6,49.42,62.02,7.92,11.64,24.78,35.75,47.21,59.45,11.3,0.6190476190476191,0.425,0.5161290322580645,0.9306930693069309,1.007751937984496,5.0,1.092436974789916,0.6296296296296297,0.6818181818181818,0.9771309771309772,1.0333863275039743,1.639344262295082,1.120689655172414,0.6692913385826772,0.6340819022457067,0.951417004048583,1.0228166797797011,1.2987012987012987,1.0051546391752575,0.6472081218274112,0.6551410373066424,0.9450402144772118,1.0483870967741935,1.2448132780082988,1.132404181184669,0.65284178187404,0.6557377049180327,0.9510319708619992,1.0480490164463077,1.2626262626262623,1.1168384879725086,0.6860371267150928,0.6713286713286714,0.9955517898750263,1.0933557611438185,0.8849557522123893,14.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-06-27,15,29,31,46,64,10,11.534534534534536,20.684303757602077,2.384765311466996,3.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,5.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,-4.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-1.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,4.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-1.7597597597597598,2014,6,27,13.5,17.5,41.0,53.0,66.5,7.0,12.1,25.8,37.5,48.9,62.8,5.5,12.3,22.7,35.75,48.4,63.35,7.3,13.7,25.166666666666668,36.6,50.16666666666666,63.1,7.7,11.56,26.2,37.56,49.74,62.36,7.72,11.81,24.78,35.82,47.28,59.66,10.94,1.1111111111111112,1.6571428571428573,0.7560975609756098,0.8679245283018868,0.962406015037594,1.4285714285714286,1.2396694214876034,1.124031007751938,0.8266666666666667,0.9406952965235174,1.019108280254777,1.818181818181818,1.2195121951219512,1.277533039647577,0.8671328671328671,0.950413223140496,1.01026045777427,1.36986301369863,1.094890510948905,1.152317880794702,0.8469945355191256,0.9169435215946844,1.0142630744849446,1.2987012987012987,1.2975778546712802,1.1068702290076335,0.825346112886049,0.9248090068355448,1.0262989095574089,1.2953367875647668,1.2701100762066044,1.1702986279257466,0.8654383026242323,0.9729272419627748,1.0727455581629233,0.9140767824497258,4.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2014-07-01,9,22,38,47,49,15,11.534534534534536,20.684303757602077,2.384765311466996,-2.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-1.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,2.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-0.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,-10.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2014,7,1,9.5,19.5,31.0,51.0,65.0,8.5,13.4,28.2,40.2,51.4,62.5,6.0,10.8,22.0,35.15,48.2,62.6,7.1,13.366666666666667,24.83333333333333,36.56666666666667,50.03333333333333,63.5,7.6,11.4,26.0,36.74,49.38,62.22,7.7,11.75,24.72,35.76,47.45,59.78,10.92,0.9473684210526316,1.1282051282051282,1.2258064516129032,0.9215686274509804,0.7538461538461538,1.7647058823529411,0.6716417910447761,0.7801418439716312,0.945273631840796,0.914396887159533,0.784,2.5,0.8333333333333333,1.0,1.0810810810810811,0.975103734439834,0.7827476038338658,2.1126760563380285,0.6733167082294265,0.8859060402684564,1.0391978122151322,0.9393737508327782,0.7716535433070866,1.973684210526316,0.7894736842105263,0.8461538461538461,1.034295046271094,0.951802349129202,0.7875281260045002,1.948051948051948,0.7659574468085106,0.8899676375404532,1.0626398210290828,0.9905163329820864,0.819672131147541,1.3736263736263736,2.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
